hi everybody my name is Jim Clark uh I (start: 6.798, duration: 5.719)
not Moby so instead we&#39;re going to do a (start: 2184.199, duration: 3.918)
whole whole bunch of programming whole (start: 2186.560, duration: 4.119)
bunch of uh design iteration and like (start: 2188.118, duration: 3.881)
product is going to have a say in all (start: 2190.679, duration: 2.799)
this but eventually we end up with being (start: 2192.000, duration: 4.519)
able to say all right cool now Mobi says (start: 2193.479, duration: 5.598)
bunny I love that and I get to move on (start: 2196.520, duration: 5.078)
with my life ah no I got to deploy this (start: 2199.079, duration: 5.160)
I need to scale this this has to be done (start: 2201.599, duration: 4.921)
100 thousand times all across the world (start: 2204.239, duration: 3.960)
so instead I now need to make sure this (start: 2206.520, duration: 3.960)
thing is containerized well all right (start: 2208.199, duration: 4.118)
I&#39;m going to do a little bit of uh (start: 2210.479, duration: 4.239)
loading this into Docker cool I&#39;m going (start: 2212.319, duration: 4.201)
to grab only the runtime portions these (start: 2214.719, duration: 3.200)
are are all these pads you saw kind of (start: 2216.520, duration: 3.799)
Roll by here I&#39;m only going to grab that (start: 2217.919, duration: 4.399)
portion not all the other portions of (start: 2220.319, duration: 3.641)
pearl or all the other libraries that I (start: 2222.319, duration: 3.121)
might have used for development or (start: 2223.959, duration: 4.559)
linting or debugging because I mean (start: 2225.439, duration: 4.638)
debugging Pearl you need all sorts of (start: 2228.520, duration: 4.280)
other things but now I have a container (start: 2230.079, duration: 5.960)
and I run that container boom now Mobi (start: 2232.800, duration: 5.318)
says Bunny and now I can push this all (start: 2236.040, duration: 4.840)
over the globe scale up infinitely and (start: 2238.118, duration: 6.801)
uh life is good and kpis go up all right (start: 2240.879, duration: 5.840)
what happened now uh let&#39;s kind of like (start: 2244.919, duration: 3.079)
dig into a little bit of what&#39;s going on (start: 2246.719, duration: 3.279)
I&#39;m going to try to kind of colorize a (start: 2248.000, duration: 2.799)
few (start: 2250.000, duration: 2.680)
things all right this is the list of (start: 2250.800, duration: 3.319)
packages that I needed right they&#39;re (start: 2252.679, duration: 3.000)
colored in green that means this is (start: 2254.118, duration: 3.240)
stuff I needed at runtime this is just (start: 2255.679, duration: 4.439)
your runtime Yep this is it now (start: 2257.358, duration: 4.040)
obviously because I&#39;m running some (start: 2260.118, duration: 2.801)
complicated programming at all sorts of (start: 2261.399, duration: 4.400)
random stuff but I need more when I do (start: 2262.919, duration: 5.760)
build well what do I need during build (start: 2265.800, duration: 5.840)
well it&#39;s going to be more things right (start: 2268.679, duration: 4.360)
I need all sorts of I don&#39;t know (start: 2271.639, duration: 3.759)
debuggers and make and tools and gzip (start: 2273.040, duration: 3.720)
and I don&#39;t know all sorts of Random (start: 2275.399, duration: 3.678)
stuff has come in because hey developers (start: 2276.760, duration: 4.639)
they like all their random tools this is (start: 2279.079, duration: 5.201)
all needed for building but I need more (start: 2281.399, duration: 4.360)
than this right when I want to do (start: 2284.280, duration: 3.078)
development I need all this stuff I need (start: 2285.760, duration: 3.078)
to build my software but also need to (start: 2287.358, duration: 3.440)
develop my software so there&#39;s a whole (start: 2288.839, duration: 5.120)
another set of things I might need right (start: 2290.800, duration: 5.199)
which here are going to be uh in purple (start: 2293.959, duration: 3.319)
like these are stuff I might need like I (start: 2296.000, duration: 4.078)
mean I need cxs I don&#39;t need that during (start: 2297.280, duration: 5.559)
build I don&#39;t need that during runtime I (start: 2300.079, duration: 4.801)
need that while I&#39;m kind to Traverse a (start: 2302.839, duration: 4.321)
code base so you can see we have like (start: 2304.879, duration: 4.159)
all the stuff that you might need and (start: 2307.159, duration: 3.640)
how we kind of also can pull stuff out (start: 2309.040, duration: 4.519)
of that graph pull the components out (start: 2310.800, duration: 4.360)
that are necessary for any one (start: 2313.560, duration: 3.839)
particular time and turn that into (start: 2315.159, duration: 4.239)
something that&#39;s either minimal or (start: 2317.399, duration: 3.959)
constrained in some way so that I don&#39;t (start: 2319.399, duration: 3.559)
have to deal with this entire build (start: 2321.358, duration: 3.240)
graph I only have to deal with the (start: 2322.959, duration: 3.279)
portion that&#39;s needed for let&#39;s say (start: 2324.599, duration: 4.239)
development or for the build or for (start: 2326.239, duration: 5.440)
runtime and that starts to trim things (start: 2328.839, duration: 7.321)
down so back to our our CI prod and and (start: 2331.679, duration: 6.079)
Dev (start: 2336.159, duration: 3.279)
do we have like one common definition (start: 2337.760, duration: 3.519)
for these or do we do we do you think (start: 2339.439, duration: 3.279)
about how would how would you describe (start: 2341.280, duration: 4.159)
that uh this is something that then it&#39;s (start: 2342.719, duration: 5.399)
one definition again it&#39;s one system one (start: 2345.439, duration: 4.360)
definition that I get to use for (start: 2348.118, duration: 4.480)
development I get to then have this uh (start: 2349.800, duration: 4.639)
pop into existence right when I go into (start: 2352.599, duration: 3.361)
that project right if I&#39;m in Project (start: 2354.439, duration: 3.440)
bunny then cool I get access to all (start: 2355.959, duration: 5.158)
these tools I go to Project raccoon then (start: 2357.879, duration: 5.039)
uhoh they&#39;re on a different version (start: 2361.118, duration: 3.321)
they&#39;re let&#39;s say using Python and not (start: 2362.919, duration: 2.720)
Pearl then someone else is going to (start: 2364.439, duration: 3.079)
using a different set of tools how do I (start: 2365.639, duration: 3.198)
make sure those things don&#39;t conflict I (start: 2367.520, duration: 3.160)
need to be able to Hopscotch between (start: 2368.839, duration: 5.440)
these projects right without fear and we (start: 2370.679, duration: 7.399)
get this right um this convergence of CI (start: 2374.280, duration: 6.400)
prod and and development run the same (start: 2378.079, duration: 4.841)
bits everywhere at least if you can (start: 2380.679, duration: 4.519)
right that that&#39;s the best chance of (start: 2382.919, duration: 4.919)
success to be able to to uh recreate the (start: 2385.199, duration: 6.039)
the same scenarios in the same (start: 2387.839, duration: 3.401)
situations (start: 2395.399, duration: 4.039)
so we talked about uh going into (start: 2397.479, duration: 3.079)
projects being able to get all the (start: 2399.439, duration: 4.599)
things that you need um hey these uh (start: 2400.560, duration: 5.079)
containers that we&#39;re making they&#39;re (start: 2404.040, duration: 3.640)
just normal containers right you can (start: 2405.639, duration: 4.400)
inspect them you can look at them uh but (start: 2407.679, duration: 3.839)
they have this property where the layers (start: 2410.040, duration: 3.799)
are non-conflicting right now we&#39;re not (start: 2411.520, duration: 3.880)
really leveraging that property to the (start: 2413.839, duration: 3.641)
full extent and that goes into a little (start: 2415.399, duration: 4.400)
bit of like well what we want to do next (start: 2417.479, duration: 5.280)
right so our call to action here is (start: 2419.800, duration: 5.360)
first off consider using the shim (start: 2422.760, duration: 4.639)
consider using some of these tools like (start: 2425.159, duration: 3.799)
Docker and Nyx can work together very (start: 2427.399, duration: 3.599)
well who should do this hey if you care (start: 2428.959, duration: 4.000)
about containers anyone interested in (start: 2431.000, duration: 3.559)
some of these superpowers you might have (start: 2432.959, duration: 4.039)
access to take a look at this and take a (start: 2434.560, duration: 4.360)
look at this now right we have examples (start: 2437.000, duration: 3.759)
that you can draw on come talk to us (start: 2438.919, duration: 4.320)
afterwards I mean what what I what what (start: 2440.760, duration: 4.559)
I find is that most of you will probably (start: 2443.239, duration: 4.760)
come to Nyx because you&#39;re trying to (start: 2445.319, duration: 4.280)
reproduce development environments or (start: 2448.000, duration: 3.680)
you&#39;re trying to like change the way you (start: 2449.599, duration: 3.401)
build up your own development (start: 2451.679, duration: 4.280)
environment but once you have done that (start: 2453.000, duration: 4.199)
I we just just want to kind of impress (start: 2455.959, duration: 3.158)
and sort of demystify the process of (start: 2457.199, duration: 4.480)
like that content you can also use to (start: 2459.118, duration: 4.841)
build your your images as well that&#39;s I (start: 2461.679, duration: 4.678)
think that&#39;s the key here like don&#39;t (start: 2463.959, duration: 4.879)
don&#39;t think that you that you&#39;ve just (start: 2466.358, duration: 5.321)
built a big difficulty for yourself in (start: 2468.839, duration: 5.681)
putting this stuff into into images and (start: 2471.679, duration: 6.000)
um and and using your CI processes there (start: 2474.520, duration: 6.440)
is there is like a very clear path to (start: 2477.679, duration: 4.638)
using Nicks for your development (start: 2480.959, duration: 3.599)
environments and for your projects and (start: 2482.319, duration: 5.640)
also then moving in using um using it (start: 2484.560, duration: 4.798)
for your CI and and production (start: 2487.959, duration: 3.118)
environments as (start: 2489.358, duration: 4.681)
well next up um we want better (start: 2491.079, duration: 5.640)
integration between build kit and NEX so (start: 2494.040, duration: 4.039)
help us figure out exactly what that (start: 2496.719, duration: 3.118)
integration needs to be how do we kind (start: 2498.079, duration: 3.121)
of Upstream these things how do we (start: 2499.839, duration: 4.201)
expose this to people um and this we (start: 2501.199, duration: 4.719)
need some of the developers some of the (start: 2504.040, duration: 3.078)
people in this room some of the people (start: 2505.919, duration: 2.759)
listening we need to come together and (start: 2507.118, duration: 3.401)
figure out like how do we do this well (start: 2508.679, duration: 4.840)
what creates a good user experience and (start: 2510.520, duration: 5.119)
uh so again like raise issues in the in (start: 2513.520, duration: 3.920)
the build kit proc project come contact (start: 2515.639, duration: 3.678)
us uh I think there are some exciting (start: 2517.439, duration: 4.638)
possibilities that uh we can start to uh (start: 2519.319, duration: 6.039)
take take advantage of awesome and we (start: 2522.079, duration: 5.160)
really have been experimenting with with (start: 2525.358, duration: 3.801)
some of these run times too and it&#39;s (start: 2527.239, duration: 5.239)
it&#39;s kind of wild to see your ability to (start: 2529.159, duration: 5.559)
spin up run times in say like a custom (start: 2532.479, duration: 4.199)
container D environment that we are that (start: 2534.719, duration: 3.598)
we&#39;re playing around with and and really (start: 2536.679, duration: 5.119)
see that suddenly we&#39;ve got a few new (start: 2538.319, duration: 7.921)
options and I mean it&#39;s not the like my (start: 2541.800, duration: 7.278)
appreciation of this is has has been (start: 2546.239, duration: 4.480)
kind of like a slow Evolution I (start: 2549.079, duration: 3.680)
definitely started with like I love what (start: 2550.719, duration: 4.239)
this does to my Dev environments but now (start: 2552.760, duration: 4.199)
I&#39;m also starting to go hi there there (start: 2554.959, duration: 3.398)
are there are some really interesting (start: 2556.959, duration: 2.878)
properties to this that are improving my (start: 2558.358, duration: 4.560)
runtime as well and I I just know so (start: 2559.839, duration: 4.921)
much more about what has gone into my (start: 2562.919, duration: 4.320)
image yeah and then some of these issues (start: 2564.760, duration: 3.960)
like some of these performance benefits (start: 2567.239, duration: 3.279)
some of the scaling benefits and storage (start: 2568.719, duration: 3.680)
benefits really come into play once you (start: 2570.520, duration: 3.598)
start getting to Big Enterprises right (start: 2572.399, duration: 3.240)
if it&#39;s a you know if it&#39;s just you (start: 2574.118, duration: 3.520)
alone and you get a 5% storage saving (start: 2575.639, duration: 3.759)
might be not a big deal even a 50% you (start: 2577.639, duration: 4.198)
might not care but once you get to like (start: 2579.399, duration: 4.198)
very large scale where those costs (start: 2581.839, duration: 3.000)
involved to those things start to (start: 2583.599, duration: 4.361)
actually add up now you really do care (start: 2584.839, duration: 4.921)
so this is what we see is the next kind (start: 2587.959, duration: 3.598)
of big step this is a bit more longer (start: 2589.760, duration: 3.680)
term is we want to set up like a working (start: 2591.559, duration: 3.200)
group of people who care about this who (start: 2593.439, duration: 3.678)
want to make this change happen and (start: 2594.760, duration: 4.039)
let&#39;s like figure out how to incorporate (start: 2597.118, duration: 3.760)
these ideas into the standards into the (start: 2598.800, duration: 4.119)
like core uh libraries that are on the (start: 2600.879, duration: 3.880)
ecosystem so that if you get them in the (start: 2602.919, duration: 4.079)
core libraries this will per at out into (start: 2604.760, duration: 3.960)
all the various other providers and (start: 2607.000, duration: 3.358)
tools that everyone else is building (start: 2608.719, duration: 3.680)
upon and once they&#39;re there you start to (start: 2610.358, duration: 3.960)
be able to get these benefits uh for (start: 2612.399, duration: 5.039)
free so uh flx is trying to kind of (start: 2614.319, duration: 5.201)
create this working group again reach (start: 2617.439, duration: 3.759)
out to us because I think this is really (start: 2619.520, duration: 3.200)
exciting there&#39;s a lot of really cool (start: 2621.199, duration: 4.399)
possibilities Let&#39;s uh figure it out um (start: 2622.719, duration: 5.039)
we see have proof of Concepts right we (start: 2625.599, duration: 4.321)
have uh PDT started working on this this (start: 2627.760, duration: 3.759)
is was done in Docker as well we have (start: 2629.919, duration: 3.158)
experiments we&#39;re seeing all over the (start: 2631.520, duration: 3.720)
place of people playing with this idea (start: 2633.079, duration: 4.080)
let&#39;s take these proof of concept and (start: 2635.239, duration: 4.159)
actually incorporate them and kind of (start: 2637.159, duration: 4.678)
take it to that next next level that&#39;s (start: 2639.399, duration: 3.480)
the uh (start: 2641.839, duration: 3.081)
hope yeah I mean that&#39;s that&#39;s why (start: 2642.879, duration: 4.320)
Docker Docker Labs is interested in this (start: 2644.919, duration: 4.399)
and um yeah I just want to I just want (start: 2647.199, duration: 3.680)
to thank you Tom for bringing your (start: 2649.319, duration: 4.361)
expertise to this and uh you know we&#39;ve (start: 2650.879, duration: 3.920)
we&#39;ve got one of the core indx (start: 2653.679, duration: 3.359)
developers here so you know any anyone (start: 2654.800, duration: 4.039)
who&#39;s got got questions about this I (start: 2657.040, duration: 3.880)
think uh probably now&#39;s a good time (start: 2658.839, duration: 5.640)
right yeah um I&#39;ll do a little bit of a (start: 2660.919, duration: 5.678)
a pitch here um and this is what FL is (start: 2664.479, duration: 3.920)
doing right we&#39;re trying to bring these (start: 2666.599, duration: 3.440)
superpowers of Nyx bring it to work (start: 2668.399, duration: 3.918)
bring it to Enterprise leverage it right (start: 2670.040, duration: 3.599)
build these Integrations right if you (start: 2672.319, duration: 3.000)
don&#39;t integrate with other things then (start: 2673.639, duration: 3.400)
you&#39;re kind of all alone we want to (start: 2675.319, duration: 3.121)
increase our integration with the rest (start: 2677.040, duration: 4.039)
of the ecosystem so that uh it becomes (start: 2678.439, duration: 4.840)
far more viable far more useful and in (start: 2681.079, duration: 3.881)
the end uh far more (start: 2683.280, duration: 5.400)
productive so to wrap it up uh try (start: 2684.959, duration: 6.118)
Docker and Nix working together help us (start: 2688.679, duration: 4.678)
improve this integration and uh join a (start: 2691.079, duration: 3.881)
working (start: 2693.358, duration: 5.040)
group thank (start: 2694.959, duration: 3.440)
you all right we got 15 seconds for time (start: 2702.079, duration: 4.681)
for (start: 2704.479, duration: 2.279)
questions uh I have a quick question so (start: 2710.559, duration: 6.559)
I saw that for for Docker you kind of (start: 2713.239, duration: 6.800)
just uh decoupled the Bild process and (start: 2717.118, duration: 4.921)
you made all of these uh packages (start: 2720.040, duration: 4.719)
isolated is there a way where you can (start: 2722.040, duration: 4.078)
actually build all these packages just (start: 2724.760, duration: 3.720)
concurrently so that the build time is (start: 2726.118, duration: 4.881)
much smaller than what it used to be the (start: 2728.479, duration: 4.760)
the overall build time yeah yeah so I (start: 2731.000, duration: 5.318)
mean like like the in some senses like (start: 2733.239, duration: 5.679)
the build kit is an orchestrator right (start: 2736.319, duration: 5.800)
so why doesn&#39;t it take advantage of (start: 2738.919, duration: 5.880)
parallelization yes yeah yeah I mean (start: 2742.118, duration: 4.080)
that I think that is one of the things (start: 2744.800, duration: 3.240)
that we that we would like to address (start: 2746.199, duration: 3.960)
with this because we have we&#39;ve got the (start: 2748.040, duration: 6.000)
pieces we need now to do a uh like every (start: 2750.159, duration: 6.599)
time we say the NY is insanely cashable (start: 2754.040, duration: 4.599)
NY is also insanely (start: 2756.760, duration: 5.719)
parallelizable and uh and so yes I I I I (start: 2758.639, duration: 5.400)
think I think that&#39;s one of that that&#39;s (start: 2762.479, duration: 2.960)
one of the things where we we see build (start: 2764.040, duration: 3.279)
kit NX Integrations as being potentially (start: 2765.439, duration: 5.000)
really powerful yeah we we calculate (start: 2767.319, duration: 4.960)
that that graph ahead of time and (start: 2770.439, duration: 3.200)
because you know what it is ahead of (start: 2772.280, duration: 2.720)
time you could start to do a lot of (start: 2773.639, duration: 3.959)
parallel uh work yeah that&#39;s helpful I (start: 2775.000, duration: 5.039)
mean it&#39;s late it&#39;s it&#39;s weird it&#39;s lazy (start: 2777.599, duration: 4.080)
like you know where the outputs are (start: 2780.040, duration: 3.519)
going to be before like you get you can (start: 2781.679, duration: 3.599)
start depending on the outputs of things (start: 2783.559, duration: 4.080)
before they exist is that weird I think (start: 2785.280, duration: 4.559)
that&#39;s (start: 2787.639, duration: 2.198)
weird yeah so my phone died so it&#39;s (start: 2790.679, duration: 4.678)
entirely possible that I I I can I can (start: 2793.159, duration: 3.759)
Intuit it from the bitly URL you had at (start: 2795.358, duration: 2.801)
the end there that this is probably (start: 2796.919, duration: 2.799)
exactly what you did or what has been (start: 2798.159, duration: 3.438)
done but given the insane cacheability (start: 2799.719, duration: 3.960)
that has me been mentioned as well as (start: 2801.599, duration: 3.200)
the fact that you have non-overlapping (start: 2803.679, duration: 3.119)
layers my immediate thought as somebody (start: 2804.800, duration: 3.400)
who works on container run times is we (start: 2806.800, duration: 2.640)
can dispense entirely with the layer (start: 2808.199, duration: 3.680)
blobs right so if you don&#39;t if you have (start: 2809.439, duration: 5.039)
a uh a image manifest which is defined (start: 2811.879, duration: 4.519)
entirely in terms of (start: 2814.479, duration: 4.638)
cash Nix content instead of layer blobs (start: 2816.399, duration: 3.839)
you don&#39;t even need those in the (start: 2819.118, duration: 3.200)
registry you can have a snap shotter or (start: 2820.239, duration: 3.598)
some runtime implementation which (start: 2822.319, duration: 3.759)
natively understands those and populates (start: 2823.839, duration: 4.600)
the rudest that defines the container (start: 2826.079, duration: 4.361)
entirely from the Nick store one of the (start: 2828.439, duration: 3.678)
example one of the experiments that&#39;s (start: 2830.439, duration: 4.360)
out there right now is called snapshot (start: 2832.118, duration: 5.040)
well and I I saw that being saw in the (start: 2834.800, duration: 4.639)
working group slide which I assume is uh (start: 2837.159, duration: 3.319)
like I said I wasn&#39;t able to get my (start: 2839.439, duration: 2.398)
phone up but yeah that Nick snapshotted (start: 2840.479, duration: 3.118)
I assume that&#39;s probably a containerd (start: 2841.839, duration: 4.120)
snapshot which natively understands (start: 2843.599, duration: 4.640)
Nick&#39;s layers yeah yeah that&#39;s right (start: 2845.959, duration: 4.519)
you&#39;ve you&#39;ve you have intuited that (start: 2848.239, duration: 4.519)
correctly yeah that no I was going to be (start: 2850.479, duration: 3.799)
uh at the end here was going to go so (start: 2852.760, duration: 3.519)
why don&#39;t you do this but I yeah that (start: 2854.280, duration: 3.078)
that&#39;s what I figured is that somebody (start: 2856.280, duration: 3.078)
had tried that so yeah yeah let&#39;s take (start: 2857.358, duration: 3.841)
this idea and then start to incorporate (start: 2859.358, duration: 3.161)
it right let&#39;s to make it so that you (start: 2861.199, duration: 3.079)
don&#39;t have to go out of your way and be (start: 2862.520, duration: 4.119)
an expert to Le and benefit from this (start: 2864.280, duration: 4.078)
let&#39;s incorporate this kind of more (start: 2866.639, duration: 3.719)
tightly into the standards into the run (start: 2868.358, duration: 5.239)
times so you start to get it for (start: 2870.358, duration: 3.240)
free (start: 2874.719, duration: 3.000)
thanks everyone okay thank you very (start: 2878.639, duration: 4.260)
[Applause] (start: 2880.409, duration: 5.778)
[Music] (start: 2882.899, duration: 3.289)
much (start: 2887.479, duration: 3.000)
